attribute,sakey,svkey,1903,2001,2002,2003,2004,2005,2006,2101,2102,2103,2104,2105,average_imputed_distribution,round
128104_144728,128104,144728,0.15869783846674534,0.11452545307575795,0.12776237981436003,0.15216917686123044,0.14338085801407577,0.14247919046654092,0.11452736730389591,0.11678213342833228,0.11922241189145527,0.0971687542572234,0.0980176517061926,0.08864777756022008,0.12278174940383585,0
392048_392054,392048,392054,0.015369931804904294,0.016272861629352604,0.0186900493793184,0.019139576906979844,0.03593837972471995,0.021864259607972742,0.01772796901893754,0.02384002355546448,0.04565687567051747,0.04638650706836431,0.059716929845669606,0.06360665551021238,0.032017501643534466,0
391792_391798,391792,391798,0.1489003353560681,0.15228783416599398,0.1434781462679685,0.1553551963144885,0.15802229055006103,0.16468507144419264,0.1593052558837491,0.14141628234799022,0.16568987974932645,0.15291578432605166,0.12603164571242825,0.11645586579401808,0.14871196565936137,0
128135_148493,128135,148493,0.2983159539279046,0.2894638531699903,0.3266152991538767,0.3544798216295518,0.3236220036521673,0.30040413116292414,0.2751981426471814,0.28405335239208257,0.28518497950714183,0.26544990497315407,0.29544731880117536,0.2636384091226113,0.29682276417831344,0
404525_404534,404525,404534,0.05068843464923581,0.08944423189133544,0.04731814084750492,0.08946153752499673,0.09024274760049389,0.07720336049023017,0.06315618335445733,0.06749810178148107,0.032096673943120275,0.02461868059281536,0.046559419057510154,0.03360437125478745,0.059324323582330724,0
388931_388933,388931,388933,0.6776796102112418,0.6101448054321859,0.6052158048566201,0.617925181805945,0.6628564391639261,0.6142212817433711,0.6332124839120326,0.6542482712798734,0.6340415280579834,0.6044305312216727,0.6483996735169119,0.6480386265917322,0.6342011864827913,0
286062,286062,286110,0.27891727292670193,0.305510699109929,0.46149164206325294,0.45667239178850555,0.4399798911057478,0.40385180811496746,0.2762596806685525,0.45377771113479126,0.4554335356129836,0.43614096521860235,0.4708267723282638,0.4835514833051288,0.41020115444811894,0
389289,389289,389290,4.879009311722413E-4,0.0015699927847260358,8.508060636163331E-4,8.279385286070071E-4,5.837360221882282E-4,6.945472125815638E-4,0.0013119303519674242,0.006064234100946635,0.0014189382282137778,4.2827264206650364E-4,9.342641384233633E-4,0.0011539227851516327,0.0013605403158050621,0
403465_403466,403465,403466,0.08337382322717443,0.013869790561534588,0.0072949992477819815,0.018874218808326598,0.014117173717495095,0.015911023353292034,0.010204438654581528,0.02644894866928708,0.0076116912479822505,0.012948438275260819,0.02399111718025865,0.05301992136266016,0.023972132025469602,0
396663_396667,396663,396667,0.06441879657256445,0.07073793958910796,0.061859357297006506,0.08276688158198267,0.11668111740665078,0.13314927177093036,0.10700703910141525,0.08567344109090629,0.22510203361642034,0.17055731051186013,0.18401447827600986,0.14929813236402886,0.12093881659824028,0
214343_210757,214343,210757,0.09431898055689243,0.0873736878500364,0.09533105419194116,0.11392728387399079,0.10747943558346895,0.10014527064259097,0.13714875499993384,0.14237366985455,0.10516898816784506,0.08190732840010122,0.07970824950904769,0.07241228288851377,0.10144124887657603,0
128109_148477,128109,148477,0.2651906577262354,0.25879056487113555,0.26336001232465195,0.19924306393933242,0.264920321695431,0.26799629518880025,0.24724877354355698,0.32102328577748523,0.21883845080406086,0.20817103452977984,0.2457506880316679,0.20669309390969723,0.24726885352848627,0
198821_387611,198821,387611,0.029778803564024896,0.021765326719291836,0.028947432604405354,0.025594579285161907,0.018380812259268773,0.02257962514635707,0.017846167959146075,0.020331215845416927,0.015956081787266586,0.02846970422231255,0.0153359243420749,0.014847779878314366,0.021652787801086763,0
320081_320083,320081,320083,0.25727536167609993,0.28558198684778263,0.20819502291626246,0.295036400872419,0.2383268914295542,0.32630426533477647,0.276679940469286,0.2575379160310324,0.28059034234438096,0.4199524678195341,0.2618474327432801,0.2554215231452029,0.2802291293024676,0
320105_320109,320105,320109,0.1982786019069642,0.12972803407657751,0.14738334731859687,0.0809926544872021,0.1230678145787654,0.1382166625410821,0.21826949726654246,0.13004060009902935,0.09519276081494912,0.10098690502492792,0.12575085959308155,0.11829887578411397,0.1338505511243194,0
395038_395041,395038,395041,0.25752147487135557,0.2425027217475434,0.21710441235985575,0.23046083893789557,0.24535760900083245,0.22499021720582377,0.3459428938430581,0.2992404999395763,0.20673753967338307,0.2723275378399593,0.20569523987914443,0.21258414806777556,0.24670542778051696,0
286056,286056,286100,0.07464481424762963,0.06357349459433675,0.07161155661735474,0.07340689184994602,0.08534155009287996,0.07609289778934529,0.07384356791702197,0.07954134193238369,0.07683700817630804,0.08567287530414174,0.06827703452737936,0.07483925194642543,0.07530685708292939,0
397225_397237,397225,397237,0.04565348396197696,0.018815503060328677,0.008292505346731633,0.01765366176006886,0.024549272710930832,0.03494423167988479,0.03593384979304349,0.016607615064007965,0.02736750145494114,0.026665796544383495,0.04191283159271229,0.025952596511758887,0.027029070790064086,0
378355,378355,378894,0.40372639567632096,0.4330016582979867,0.33742224462613646,0.28665874640078753,0.3124216969410713,0.3490562981999299,0.37818254874614887,0.3468048586646986,0.27028918615094794,0.27673877838514155,0.31933425846959507,0.2540657458828044,0.33064186803679746,0
391358,391358,394809,0.7963053600033598,0.8113957804366991,0.9101666862665116,0.8347440245036258,0.8548897981973869,0.8292488611662812,0.8138259686177055,0.8686392862773934,0.8591524374327327,0.8292451703688337,0.7921496237346692,0.7645726600358481,0.8303613047534206,0
154224_154427,154224,154427,0.08478425888154816,0.04176473835973313,0.0439576918308636,0.04225716448058582,0.03666515314707193,0.07049271733471583,0.08017524113035444,0.04488703703351681,0.036733230604682365,0.02565510050353278,0.03436066460731506,0.03261180937908129,0.04786206727441677,0
394706_394709,394706,394709,0.06519356867628007,0.049874161474085056,0.02995023951601499,0.03215058219732615,0.03849995108889649,0.05101791371742633,0.046308624033267624,0.03842890868649343,0.05580643887611666,0.09480049666670326,0.07256533779768147,0.04517606141235126,0.05164769034522024,0
403638_403645,403638,403645,0.5539204971004382,0.5066999089517696,0.46369205130847563,0.4470162913309148,0.5050524541351554,0.49062752078786515,0.5395595426565407,0.49084844179632325,0.518705278679647,0.4582998125032746,0.4592646262010824,0.4254139659572272,0.4882583659507262,0
128843_144110,128843,144110,0.2673019108769546,0.27562006122986704,0.27507063168736806,0.26665739669017074,0.27467514520037495,0.2205148851238598,0.1813834492726739,0.23359496866893453,0.22878378253167297,0.15784099997746306,0.1668771437990314,0.18835670030664248,0.2280564229470845,0
380631_380637,380631,380637,0.2202635739310722,0.2035353390002865,0.21485062040566688,0.2510282217115213,0.24365979263604154,0.21856141782965152,0.24072439817675362,0.2260187048265172,0.16807759274450831,0.14691932744433428,0.17072460636410192,0.16369017456178908,0.20567114746935367,0
399202_399232,399202,399232,0.34627027512748093,0.43977698510622465,0.37622929580167225,0.44951462524322755,0.4286463459431659,0.47657146170684084,0.5149636172287811,0.5418990662886536,0.4499685079883342,0.5031114548387121,0.41961804300148375,0.4537535460960373,0.45002693536421795,0
396677_396679,396677,396679,0.7537395961292294,0.8054281691357645,0.8741933435047731,0.8866236624686564,0.8726276931193586,0.87690300856452,0.8268979484028505,0.8756210146402955,0.8752517801110565,0.9465095988322441,0.8778149692083157,0.900493257747888,0.864342003488746,0
129004,129004,142107,0.5593547233441717,0.43255970196953586,0.3783930054181516,0.440857032290789,0.42483271617134194,0.4679030770609298,0.4691513004060929,0.4054364281545647,0.5203077442787933,0.4880429460891049,0.4690250177394823,0.5650729329964416,0.46841138549328326,0
128219_148724,128219,148724,0.11491953803381935,0.12173129998476283,0.1066099140894132,0.11681969866108599,0.07665045685553226,0.09785731882959346,0.06617655183128482,0.06289886732697672,0.07791950623874921,0.10337913993325497,0.08852359541274922,0.0758021768474165,0.09244067200371986,0
396107_396160,396107,396160,0.49709766984586884,0.5010581433518239,0.5795016858549364,0.5409210029080654,0.5476797861715118,0.4425666983492467,0.6424747112795811,0.6579932889080491,0.4863340205750564,0.4144686936674707,0.4771621137244214,0.4206601879281483,0.5173265002136817,0
392022_392031,392022,392031,0.0834879687670015,0.09270960675772098,0.06675511061497819,0.05575698085990996,0.06850419793553576,0.09311611600593332,0.09890868987746797,0.08709561154060218,0.11211524216625032,0.09632729749209251,0.09282675022115273,0.09251658204294136,0.08667667952346557,0
380243_385193,380243,385193,0.021306992809172736,0.007688840462294521,0.010286481934556642,0.010005809736378069,0.007487243534709939,0.008315225419755738,0.009858831360433615,0.008195139979517967,0.008706797402027155,0.004570861643251047,0.005693380547695197,0.004547589098749291,0.008888599494045158,0
151829,151829,151917,0.2914856583646483,0.33235359445375967,0.3746748392343076,0.3277629261519337,0.3306684878582261,0.32815904568844995,0.3771791591244747,0.2758364493132093,0.3185439843233741,0.22180218354684858,0.34160112363300943,0.3167722525392455,0.3197366420192906,0
396860,396860,396865,0.3568752505266788,0.31274291157813144,0.2368199670831422,0.3107325249152093,0.3125423241532537,0.336535710261396,0.33721061504744815,0.2772543478153903,0.3544246618714621,0.2683282002832322,0.3241022555833205,0.33605973010351065,0.3136357082685146,0
262087,262087,262091,0.009721401737231634,0.007112925310685949,0.0014107473451456783,0.0028806426484204914,0.0014407984533951913,0.00176227019997227,0.002102517183205989,0.0013253271982518963,0.001315310219726353,5.303407127305806E-4,0.001189295810145657,0.0013515894045758022,0.0026785971852906244,0
382496,382496,383227,0.6791161393710785,0.6030549432406199,0.6640307504837077,0.5646652959935344,0.560367812610878,0.5875152504657817,0.5634144799120321,0.586553297921373,0.8182023582379059,0.7659046832515012,0.5838646469552853,0.755924188171698,0.6443844872179497,0
387427_387429,387427,387429,0.6539871587288458,0.7036435217929718,0.6162714159115747,0.653240870249249,0.6412564728315489,0.6570758503761652,0.6467621879363377,0.6324654881400343,0.6701650312088204,0.6820426618121206,0.6749025996294349,0.7407178641691262,0.6643775935655192,0
368766,368766,369786,0.0026321807334281216,0.003981489481597961,0.006539609610760464,0.005938066584622072,0.007776016407272171,0.008310001052441578,0.0064235776424481665,0.007899393502752608,0.003354192152347952,0.004053276066763246,0.003953197314214364,0.003909492761403746,0.005397541109171036,0
392036_392038,392036,392038,0.07953422147974791,0.06400829968305512,0.04856637925250929,0.051957201245192236,0.07519094862022577,0.07952664176117234,0.06466034954310619,0.07627303362544757,0.08430358630663326,0.08339905248840286,0.0961238528359921,0.10242338264536227,0.07549724579057059,0
392022_392028,392022,392028,0.03397170616813228,0.015822918108542625,0.01354472527540558,0.012243813857256173,0.026716758248366525,0.02230110674111493,0.02487902828484491,0.026060906091948183,0.04611816867977604,0.01561856112802498,0.029757975675612662,0.05366684309436073,0.026725209279448808,0
368709,368709,368711,0.584659666406346,0.4148167499652945,0.39887610684244357,0.4714354006026234,0.4972144832441988,0.48565039222751466,0.4581412713911388,0.35640502329530316,0.47487089864829785,0.4262496163020956,0.44055615620063054,0.41129412822244316,0.4516808244456942,0
155182_376580,155182,376580,0.05842307588227825,0.025955488683742235,0.04084041197401576,0.028745327739945054,0.051104292321117635,0.04522537419876032,0.04244182402937802,0.05708629230508631,0.05397443972714256,0.04976601785164073,0.057623515457134865,0.060448234566444506,0.0476361912280572,0
293866_363767,293866,363767,0.31790642064286145,0.39806422285441606,0.3402065144629483,0.36431049455315223,0.3467988753898878,0.3214386148260192,0.38361722901139905,0.34998980418783315,0.36520322261256793,0.3767957460657855,0.3700613225615753,0.3559092907657247,0.3575251464945142,0
391066_391068,391066,391068,0.15206248850941645,0.10027255473266114,0.11742442675504174,0.10871837714644778,0.08798323171849087,0.10023915186669528,0.12440316998736466,0.1042678903787126,0.10771277115207323,0.10735598231316017,0.15395346188267245,0.15494777021134556,0.11827843972117348,0
385488,385488,385490,0.006964022811405012,0.006542676110194366,0.007858953462139436,0.01003804945073946,0.007159420563337859,0.0054775683580481965,0.009436408155574795,0.006476463096077826,0.006977259345294306,0.004875285127602827,0.008877868329430784,0.007822916164408281,0.007375574247854428,0
368046,368046,369265,0.6391727797659367,0.608566825904783,0.4201974336690203,0.43162056704911544,0.5001546377617324,0.5177324962293651,0.6520246183338089,0.4473434377923687,0.5686310375119619,0.4473045743340179,0.5472987180297815,0.6670223511341127,0.5372557897930004,0
128003_144356,128003,144356,0.3904234569471958,0.3498815398015423,0.29974230864606766,0.3364087919335676,0.3405591035400274,0.27851248117472494,0.3381008430294782,0.38637953065536057,0.3378574231017331,0.23465501113753498,0.34160252663052376,0.3057121901793757,0.328319600564761,0
349898_349900,349898,349900,0.27490772905766264,0.2549309108760207,0.2607353258182788,0.29100060424451185,0.2882272387161482,0.3091631098815311,0.20747683438126102,0.2482895867493467,0.27185072514187925,0.2633615161617332,0.2829699708649276,0.25042622807733106,0.2669449816642193,0
405124_405126,405124,405126,0.920584436585752,0.9457874377427722,0.9519858423945646,0.9554314303444218,0.9263042398216655,0.9318075988442404,0.9332532627982274,0.9399605697355677,0.9292497083558143,0.946779878213127,0.9554413453324089,0.9435129964285723,0.9400082288830943,0
388805_263882,388805,263882,0.1872078691044262,0.17586119376679654,0.2388028078273367,0.21494421718869766,0.23791455809061177,0.2066278144046821,0.23939643992761991,0.19583219600038,0.20457451134252397,0.11500591540859216,0.20267664711012212,0.14696991814689497,0.197151174026557,0
128848_144151,128848,144151,0.39845235937240625,0.4151951846862207,0.3432782598533942,0.35046050257822964,0.36601148533195815,0.3764021287561948,0.3454172954626663,0.3360925905285897,0.3214845628998305,0.34611944059680455,0.3466090589532197,0.3350189847043889,0.3567118211436586,0
349657_349666,349657,349666,0.1971020828126824,0.20908627265864604,0.24938007809859958,0.28740396698229903,0.28740575711253635,0.2640879067890972,0.2529452639307478,0.22429230965811522,0.22259084874106355,0.20911863390424906,0.24861106764904226,0.19817007790874583,0.23751618885381873,0
310527,310527,314076,0.9172033443205084,0.9440320473929615,0.9846155604190039,0.9658473236714606,0.9531151877717468,0.9631000575788025,0.9452265449146593,0.9114063684573745,0.9579934353069272,0.964485928795181,0.9626596029567136,0.9718738427729172,0.953463270363188,0
235111_229097,235111,229097,0.3702694056791258,0.30314225554733065,0.2598346126124614,0.24526270898522534,0.3115168426570136,0.3448302859848672,0.3619506404576661,0.3388533847255972,0.3862356486361415,0.35078746386645443,0.3784684825271698,0.3518823059510704,0.33358616980251027,0
377032_377036,377032,377036,0.03525654386575034,0.05841263558902106,0.028569521265594616,0.04682570310834029,0.05028859718309134,0.04080578563937877,0.05439846938371098,0.03698181029885243,0.03836677125091699,0.032321657787355317,0.018267216040501622,0.018897115523550844,0.03828265224467205,0
392277_392281,392277,392281,0.11302296643713977,0.09039111484971996,0.12634713838016412,0.13215749263474164,0.17497155334755485,0.14153822021734191,0.15832489925370632,0.20988736334510202,0.18396364156985345,0.1426113295305718,0.14881105599597813,0.13424130539750745,0.1463556734132818,0
295875_295876,295875,295876,0.010184849590810062,0.003166371364189538,0.0032390416101571663,0.0015919889559810854,0.0016603315975564255,0.0050851593749076975,0.004625037850297543,0.0021436209930898835,0.0016305174562834825,0.0010332937444152738,0.001041240000751851,0.001475271285263471,0.003073060318641957,0
392379_392390,392379,392390,0.20044175652263901,0.1719442016954138,0.1650668988234349,0.2650770476673275,0.17753759406838818,0.22384294830209311,0.19893619020193812,0.14461645803853182,0.22409982298914882,0.3052774075594284,0.3417293274772675,0.4954638091323405,0.24283612187316264,0
380243_385191,380243,385191,0.039598161958491876,0.015119345031160148,0.02728745622913986,0.023186510277558595,0.027051276036310266,0.030565581870742573,0.022577569656491915,0.02129559090907484,0.013090513216667685,0.01313890328484023,0.019404508308839413,0.014620715513248728,0.02224467769104718,0
376540,376540,376543,0.7400348191247642,0.5912757245085473,0.6645931443129347,0.6533340738042611,0.6613474064637138,0.6635171908420288,0.6356162273521372,0.6707599662827795,0.5785653246808339,0.7321673078679406,0.6324417383214667,0.6735630232974369,0.6581013289049036,0
295597_295607,295597,295607,0.27842155657986173,0.19649813732756494,0.1704452437379634,0.12849738007634076,0.14576830928658763,0.13786308331500635,0.11897999385176723,0.114761752724898,0.13831412534106452,0.14586025901635957,0.1967770259279494,0.1626404324407247,0.161235608302174,0
387364_387366,387364,387366,0.5069023965950544,0.4832985514384441,0.5182192973735781,0.5508074832066683,0.5480421206345159,0.567807254259036,0.5434068198605688,0.6009899672669516,0.47321548787811746,0.5783999445092889,0.38347684054534814,0.43777014130894487,0.5160280254063764,0
385719_385725,385719,385725,0.7711018379230629,0.8087600361869014,0.7633281301039553,0.7208877111703862,0.7410650255401249,0.6942207863053536,0.7154915067220418,0.7689722536932417,0.7001945645099736,0.7382262111806422,0.7438736704956739,0.7310539768578906,0.7414313092241039,0
310145,310145,310148,0.3619451542889903,0.23641843502275278,0.3153871751564718,0.24032052243311705,0.3638354734365829,0.3913739990119752,0.3992977664853432,0.31265477847617545,0.3840020769580297,0.4133195492003261,0.4219048767856799,0.4129653168769492,0.35445209367769953,0
394152_394162,394152,394162,0.04663996389454237,0.05184145839567225,0.06092092144337671,0.056923565671937765,0.04105963515154481,0.04100171245434232,0.04041006288700085,0.03445103574318537,0.03664999147847616,0.034566072515662426,0.021574477796310127,0.017344891620067377,0.04028198242100987,0
356109,356109,359580,0.36963462125031066,0.3261785819115461,0.4059746994693962,0.31300580588038474,0.3457303591918261,0.25344471084875625,0.3547459043968479,0.3422593720551095,0.2568394848717273,0.23386213316205082,0.22343727842574437,0.2266663935617948,0.3043149454187913,0
309650,309650,314054,0.020130214699963882,0.019667284378250695,0.010428644262004653,0.01630469671077241,0.02514706119267467,0.022234742256956097,0.03714143940234074,0.04420343459606706,0.01994171008275247,0.02012176006740455,0.043682193127364696,0.03143499120242932,0.0258698476649151,0
381497,381497,382685,0.42593206955279866,0.4590802271787429,0.5161009009815752,0.49239233913427866,0.5012433189019984,0.48686054690086367,0.4388888246472881,0.4679152141971979,0.508053214807382,0.45168884135223547,0.4326910366798187,0.5181369078084067,0.47491528684521556,0
312478,312478,312480,0.8642964274886863,0.8870893708726639,0.8754069930729087,0.8322411942539953,0.7711932897267084,0.729959167234537,0.8101723077639046,0.8577277322394042,0.8278136897564115,0.8219956158962076,0.7887714867714594,0.8461997923181358,0.826072255616252,0
262113_262150,262113,262150,0.22514252028777798,0.2075786966209748,0.20101282827152006,0.16079399902876237,0.18306443180774556,0.1931689336040198,0.18234092894958695,0.20305276670043365,0.2020102643796706,0.2151572337740999,0.22006308199689859,0.22609290886016295,0.2016232161901378,0
395251,395251,402775,0.3553140187203633,0.34312883407829836,0.31690145742768394,0.31451960695248826,0.3876042914303013,0.30164496336790697,0.3930499331636924,0.3495718867573268,0.3125085869240776,0.24085754902094522,0.316659044395525,0.31729014121361465,0.32908752612101866,0
151867,151867,151931,0.09104576216275766,0.1300438213652971,0.07777925180461105,0.11876667072764088,0.11068364818221851,0.14078798074555127,0.08475427505304585,0.08113552212392029,0.0720020986865028,0.05754070935511292,0.1056229833037757,0.08836164205082268,0.0965436971301047,0
154224_385587,154224,385587,0.04883694514014657,0.043689982232386966,0.05051636467127242,0.05241366919370767,0.04950106047594232,0.06595838066012591,0.06494543548316596,0.039376021484762325,0.03545989384520198,0.022322399024229216,0.038520882748534165,0.026183227728349256,0.0448103552239854,0
389393_389403,389393,389403,0.2684112075035665,0.20297552908988925,0.2202490843954596,0.19474067394763328,0.21815387029868485,0.2426596619589643,0.22574485939980865,0.18080127312381825,0.23014447837367794,0.2612689138609185,0.24774024373055503,0.23860818368709563,0.2276248316141726,0
395135,395135,395136,0.7284690368488843,0.6944711329728517,0.6078560587903352,0.6232718894232034,0.6363729656842202,0.6809862664041783,0.657607010850344,0.5634190828362173,0.6975917859277013,0.6717610722790334,0.7196686137320862,0.7583788282090056,0.669987811996505,0
149564_150296,149564,150296,0.25710877775495916,0.2751133169987881,0.35807486952880374,0.3686078944625713,0.3230315013144928,0.41936297535591543,0.36935585271696203,0.268815153273071,0.3436934199213986,0.41431611139004637,0.25085711872378763,0.2882693045749084,0.3280505246679754,0
260663_276949,260663,276949,0.19971728862516505,0.13031607391389785,0.13480846120969084,0.11447622419995224,0.10415319457368957,0.1529732495616006,0.09730310001174124,0.10798701281009007,0.0805619244487745,0.09884461637583675,0.10122387695581275,0.10718597572618513,0.11912924986770303,0
130618_370336,130618,370336,0.555273693603782,0.5008900795500493,0.33477586157157485,0.47340694581139176,0.43590209488014175,0.41389345399847743,0.4336186134596303,0.42038276961808374,0.47420010977242166,0.53091200343386,0.4678502636388189,0.4636918017241966,0.45873314092186906,0
386840,386840,386841,0.02416311892737535,0.01191717429916306,0.014153314598740937,0.010793634676595247,0.016763281530607084,0.010944555775925792,0.020311542110637505,0.014471107088369423,0.018375106810216122,0.015852450260345683,0.014771589277509026,0.01849595040151742,0.015917735479750218,0
387027_387029,387027,387029,0.038619119261813974,0.047112730689762065,0.037202790892075434,0.0616751729950498,0.07604047173825154,0.06994579919468293,0.0594008222711905,0.05983332723366637,0.056782351842889205,0.043952927801269644,0.037253512824837146,0.0393506909240298,0.05226414313912653,0
394775,394775,394777,2.5114734821269085E-4,1.1307754489949296E-4,6.585229965796895E-5,6.24636540164895E-4,1.0298047073170846E-4,"",4.1008761932855725E-4,"","",3.2314270915398304E-4,4.6965341762768124E-4,4.93434696460516E-4,2.3783438718645784E-4,0
378040,378040,378773,0.02618444803133549,0.08195205164584649,0.05394152380364252,0.061097101133897894,0.07794203167880827,0.07336205561095123,0.08263817667436789,0.08118685969108003,0.08684874575738558,0.04933037182797821,0.06799287222042665,0.052171581342060985,0.06622065161814843,0
387083_387087,387083,387087,0.10981128927008141,0.16408948961481182,0.17114642100879385,0.15268499160579257,0.18214430463612555,0.16954706381660106,0.15156142658537292,0.1602005877756387,0.11690332661223338,0.09910784074764015,0.1377877746826707,0.10863737177004017,0.14363515734381688,0
196932,196932,196934,0.14002618763220606,0.1127305858860569,0.41058994005891575,0.4144713080875719,0.3553168427751903,0.27624196700294834,0.2594263874034637,0.356346646907674,0.3371244629967792,0.3858921547803048,0.33507821585902137,0.28591744804993596,0.30576351228667237,0
380243_385201,380243,385201,0.001847968075251922,6.202040028397779E-4,0.0026655276760559907,0.001247878626682609,8.62257569294826E-4,0.0014172038416554536,9.720771461996918E-4,6.330086388361355E-4,1.078576864110989E-4,1.2949802150749072E-4,7.957644508751804E-4,5.598931626340922E-4,9.88261574853689E-4,0
378243,378243,378864,0.9569181907047213,0.9205771988043097,0.9658673441988996,0.9348714600744783,0.9779587531613528,0.9802485360499256,0.9720565059483139,0.9676669144427642,0.9708392473109596,0.9879516287118851,0.9641511732320933,0.9780264008393957,0.9647611127899248,0
283403,283403,283411,0.16111683732457166,0.1533047541260072,0.16689142702923196,0.18611633878213307,0.17972800197785033,0.18844339398937016,0.1970541581197252,0.19998837418712886,0.19566072818042618,0.1956637602854742,0.18260754787273453,0.17693851741986008,0.18195948660787611,0
152288_261778,152288,261778,0.21702759028167418,0.18838803250036507,0.15704552455818208,0.15476917503328663,0.15039118805219182,0.1631687386278255,0.21166802404049503,0.1512112410400856,0.1656367668481361,0.13389072809549515,0.18028583835836176,0.14721942597635757,0.1683918561177047,0
151865,151865,151924,0.6389466907628378,0.648861736052283,0.6217234294411376,0.6774531111307521,0.6672840822748771,0.624529361366328,0.6875305075787363,0.7102888789703807,0.6857520553852566,0.6210487856521875,0.644853844624947,0.7098165255779101,0.6615074174014695,0
389157_389161,389157,389161,0.1360568774150996,0.12192700193634418,0.10252304913453784,0.08945309031062637,0.09690488602058046,0.1001842011276878,0.10168701565741754,0.1553718944291157,0.13678827285236853,0.07236958837415301,0.08756746115122757,0.07617865505797053,0.10641766612226078,0
392365_392366,392365,392366,0.3344053238661884,0.30693585084792274,0.23262073326389832,0.2688039235725651,0.28706937405732025,0.2846874049889313,0.37296523550992955,0.39043124308726485,0.4544103726560102,0.27956611475622944,0.35048095885703257,0.2978693757320672,0.32168715926628,0
128010_145882,128010,145882,0.23034537110570885,0.25465249143427576,0.21813072397775468,0.2301308372777943,0.21767488558197248,0.20453733765046542,0.2689870215425853,0.23530468075809666,0.19548101363525539,0.2428704565649904,0.2469026987332148,0.22223879313249198,0.23060469261621716,0
128848_207438,128848,207438,0.2758267477431713,0.29954073958703337,0.31610635171711865,0.31733542212087257,0.3010666094704107,0.2966822452116694,0.29108492659641677,0.3335828258604787,0.3348178643959108,0.2941794074652783,0.32131111119516237,0.3338697907405479,0.30961700350867255,0
128104_144724,128104,144724,0.042729266596869965,0.08105788901356915,0.05679349996544372,0.07214582054957741,0.049499795529743006,0.09301495403374979,0.10571969448155892,0.05234100536119794,0.06528989121343483,0.08922408960239783,0.07634441142883065,0.11287709013896223,0.07475311732627794,0
382331_382332,382331,382332,0.44254696244826947,0.35676061467151904,0.4951261235513801,0.49412543276937954,0.5082579797957275,0.4484817128124857,0.3677206969277516,0.4875415708440112,0.31071728774524926,0.31523982234818776,0.30499773017711174,0.3213547537936526,0.4044058906570605,0
295692_295705,295692,295705,0.2881466371384735,0.1769488360387169,0.22645625327943544,0.1773163033564442,0.12592286245476675,0.15266762722147365,0.11854870118463816,0.14667877667555773,0.14877013469296044,0.12899465252301118,0.15678914019991474,0.14113497714659645,0.16569790849266577,0
310621,310621,310629,0.21847589922452681,0.25941439598204746,0.19607579669615757,0.19452980296732064,0.2128741899160638,0.18164296168606067,0.19995528754955924,0.07398087297016266,0.06038264370865309,0.19866893783607795,0.09569439619648223,0.10480812597308281,0.1663752758921829,0
198820_197342,198820,197342,0.07518564281053225,0.07990656774659546,0.06278570263910022,0.06968907157435847,0.05752075597516115,0.06614976347167147,0.06654500280234062,0.060749869076162644,0.06047589223321179,0.04595271282157629,0.05262618850690541,0.04603994457754839,0.06196892618626367,0
295716_295719,295716,295719,0.37160761484134264,0.36316249504420556,0.4391067742685108,0.3952627378770848,0.45348392565951984,0.4377192863595015,0.4125400148540058,0.43524433630672715,0.34714126935625106,0.41167918022127237,0.33999629908142764,0.2777543710765999,0.39039152541220407,0
397165_397174,397165,397174,0.34635865992407777,0.3054604718023119,0.31283749415994344,0.33924361457090013,0.3531888768011329,0.3347670505765589,0.3345433774387515,0.3805750291645932,0.35373903539694834,0.2476412813312607,0.3360192413662307,0.2729843493034935,0.32644654015301694,0
260663_276919,260663,276919,0.24299138367690334,0.125408978919074,0.15230294215221313,0.11658087250506105,0.10304875489285982,0.14126527063330963,0.09118028320875547,0.12191128768296242,0.08434606070895961,0.1164270345453073,0.12395483121274221,0.0979210950791777,0.1264448996014438,0
383952_383957,383952,383957,0.2597798111770573,0.2040514914082924,0.21351710133224175,0.2360478656444594,0.23819818573942203,0.21420949287623783,0.18575933545585252,0.19968878430663675,0.24844612791861406,0.20950242343024286,0.20371859805288303,0.20005007037527836,0.21774744064310156,0
397165_397177,397165,397177,0.21345299318103367,0.2292875621373856,0.10161580074799617,0.09105535667328475,0.13353854636917178,0.15045456175396862,0.17795689548809665,0.13239136917614416,0.1960396503930627,0.1407298019133818,0.17660489226195303,0.17671241266916107,0.15998665356372002,0
368900_368907,368900,368907,0.18795450301366592,0.11603507110422455,0.1249681864677253,0.11036623418405601,0.10225462814427745,0.12248196945402058,0.10656268191961649,0.08655697966561851,0.10611383013463738,0.09814128291930188,0.10605581163410474,0.09167235343478423,0.11326362767300274,0
392084_392089,392084,392089,0.29461553493051895,0.2699134470206746,0.19632443439877093,0.17484718057245105,0.19538387010234629,0.18464379546189794,0.26417741622612423,0.18993918110614394,0.2741223810090963,0.18487581635103464,0.210750265102115,0.20357860567650152,0.2202643273298063,0
387577_387590,387577,387590,0.26840270273046357,0.3121395192616769,0.3114225958306071,0.3088797173670454,0.30486972665345163,0.3089848855685525,0.2723488742097507,0.3748188182182125,0.23777122846222026,0.29172267199367785,0.2771028394178009,0.23375889884656015,0.291851873213335,0
214344_210794,214344,210794,0.5861108919651951,0.5021260505763904,0.5079036038601946,0.5126322056219766,0.5192684200159181,0.5006999458303977,0.4865007960155711,0.500924023821303,0.674254010061028,0.5915301348196927,0.6509169496426924,0.5976656134928939,0.5525443871436044,0
